0,500,5,500,5,500,5
0.15,500,5,500,5,500,5
0.3,500,5,500,5,500,5
0.45,500,5,500,5,500,5
0.6,500,5,500,5,500,5
0.75,500,5,500,5,500,5
0.9,500,5,500,5,500,5
1.05,500,5,500,5,500,5
1.2,500,5,500,5,500,5
1.35,500,5,500,5,500,5
1.5,500,5,500,5,500,5
1.65,500,5,500,5,500,5
1.8,500,5,500,5,500,5
1.95,500,5,500,5,500,5
2.1,500,5,500,5,500,5
2.25,500,5,500,5,500,5
2.4,500,5,500,5,500,5
2.55,500,5,500,5,500,5
2.7,500,5,500,5,500,5
2.85,500,5,500,5,500,5
3,999,5,500,5,500,5
3.15,500,5,500,5,500,5
3.3,500,5,500,5,500,5
3.45,500,5,500,5,500,5
3.6,500,5,500,5,500,5
3.75,999,5,500,5,500,5
3.9,999,5,500,5,500,5
4.05,500,5,500,5,500,5
4.2,500,5,500,5,500,5
4.35,500,5,500,5,500,5
4.5,500,5,500,5,500,5
4.65,500,5,500,5,500,5
4.8,999,5,500,5,500,5
4.95,999,5,500,5,500,5
5.1,999,5,500,5,500,5
5.25,500,5,500,5,500,5
5.4,500,5,500,5,500,5
5.55,500,5,500,5,500,5
5.7,500,5,500,5,500,5
5.85,500,5,500,5,500,5
6,500,5,500,5,500,5
6.15,500,5,500,5,500,5
6.3,500,5,500,5,500,5
6.45,500,5,500,5,500,5
6.6,500,5,500,5,500,5
6.75,500,5,500,5,500,5
6.9,500,5,500,5,500,5
7.05,999,5,500,5,500,5
7.2,999,5,500,5,500,5
7.35,999,5,500,5,500,5
7.5,500,5,500,5,500,5
7.65,500,5,500,5,500,5
7.8,500,5,500,5,500,5
7.95,500,5,500,5,500,5
8.1,500,5,500,5,500,5
8.25,500,5,500,5,500,5
8.4,500,5,500,5,500,5
8.55,500,5,500,5,500,5
8.7,500,5,500,5,500,5
8.85,500,5,500,5,500,5
9,500,5,500,5,500,5
9.15,500,5,500,5,500,5
9.3,999,5,500,5,500,5
9.45,999,5,500,5,500,5
9.6,999,5,500,5,500,5
9.75,999,5,500,5,500,5
9.9,500,5,500,5,500,5
10.05,500,5,500,5,500,5
10.2,500,5,500,5,500,5
10.35,500,5,500,5,500,5
10.5,500,5,500,5,500,5
10.65,500,5,500,5,500,5
10.8,500,5,500,5,500,5
10.95,500,5,500,5,500,5
11.1,500,5,500,5,500,5
11.25,500,5,500,5,500,5
11.4,500,5,500,5,500,5
11.55,999,5,500,5,500,5
11.7,999,5,500,5,500,5
11.85,999,5,500,5,500,5
12,500,5,500,5,500,5
12.15,500,5,500,5,500,5
12.3,500,5,500,5,500,5
12.45,500,5,500,5,500,5
12.6,500,5,500,5,500,5
12.75,500,5,500,5,500,5
12.9,500,5,500,5,500,5
13.05,500,5,500,5,500,5
13.2,500,5,500,5,500,5
13.35,500,5,500,5,500,5
13.5,500,5,500,5,500,5
13.65,500,5,500,5,500,5
13.8,500,5,500,5,500,5
13.95,999,5,500,5,500,5
14.1,999,5,500,5,500,5
14.25,999,5,500,5,500,5
14.4,500,5,500,5,500,5
14.55,500,5,500,5,500,5
14.7,500,5,500,5,500,5
14.85,500,5,500,5,500,5
15,500,5,500,5,500,5
15.15,500,5,500,5,500,5
15.3,500,5,500,5,500,5
15.45,500,5,500,5,500,5
15.6,500,5,500,5,500,5
15.75,500,5,500,5,500,5
15.9,500,5,500,5,500,5
16.05,500,5,500,5,500,5
16.2,999,5,500,5,500,5
16.35,999,5,500,5,500,5
16.5,999,5,500,5,500,5
16.65,500,5,500,5,500,5
16.8,999,5,500,5,500,5
16.95,500,5,500,5,500,5
17.1,500,5,500,5,500,5
17.25,500,5,500,5,500,5
17.4,500,5,500,5,500,5
17.55,500,5,500,5,500,5
17.7,500,5,500,5,500,5
17.85,500,5,500,5,500,5
18,500,5,500,5,500,5
18.15,999,5,500,5,500,5
18.3,999,5,500,5,500,5
18.45,500,5,500,5,500,5
18.6,500,5,500,5,500,5
18.75,500,5,500,5,500,5
18.9,500,5,500,5,500,5
19.05,500,5,500,5,500,5
19.2,500,5,500,5,500,5
19.35,999,5,500,5,500,5
19.5,500,5,500,5,500,5
19.65,500,5,500,5,500,5
19.8,500,5,500,5,500,5
19.95,500,5,500,5,500,5
20.1,500,5,500,5,500,5
20.25,500,5,500,5,500,5
20.4,500,5,500,5,500,5
20.55,500,5,500,5,500,5
